0		-0.76
1		-0.27999999999999997
2		-0.03999999999999999
3		0.19999999999999998
14		0.19999999999999998
15		0.4400000000000001
16		0.44000000000000006
19		0.6799999999999999
28		0.6799999999999999
33		0.6799999999999999
82		0.6799999999999999
85		0.6799999999999999
112		0.68
128		0.6799999999999999
133		0.6799999999999999
143		0.6799999999999999
163		0.6799999999999998
166		0.6799999999999998
173		0.6799999999999999
200		0.6799999999999999
209		0.6799999999999999
213		0.9199999999999998
221		0.9199999999999998
239		0.9199999999999998
284		0.9199999999999998
355		0.9199999999999998
358		0.9199999999999998
396		0.9199999999999998
758		0.9199999999999998
