0		0.30709967703732555
1		0.2914998880593543
2		0.2855165966790865
3		0.2938909172473927
14		0.29158191070507933
15		0.31761223562650315
16		0.3348089332958762
19		0.33196069080740387
28		0.3495534117698629
33		0.3517307383786063
82		0.36675477864841094
85		0.35863340411630507
112		0.3905062926341665
128		0.3392927823928441
133		0.35547638009965077
143		0.30256209599389994
163		0.37964783656610396
166		0.34566441094079386
173		0.35389236090030185
200		0.36271348195435227
209		0.378402772765407
213		0.34052547410534306
221		0.3492970740137517
239		0.3630100170070888
284		0.3675550455174608
355		0.39257145531957793
358		0.4036654592440825
396		0.40779131297151405
758		0.42068562589478603
