0		0.8400000000000002
1		0.8400000000000002
2		1.0000000000000002
3		0.8400000000000002
14		1.0000000000000002
15		0.8400000000000002
16		1.0000000000000002
19		1.0000000000000002
28		1.0000000000000002
33		1.0000000000000002
82		1.0000000000000002
85		1.0000000000000002
112		1.0000000000000002
128		1.0000000000000002
133		1.0000000000000002
143		0.8400000000000002
163		0.8400000000000002
166		1.0000000000000002
173		1.0000000000000002
200		1.0000000000000002
209		1.0000000000000002
213		1.0000000000000002
221		1.0000000000000002
239		1.0000000000000002
284		1.0000000000000002
355		1.0000000000000002
358		1.0000000000000002
396		1.0000000000000002
758		1.0000000000000002
