0		-0.48387096774193544
1		-0.03225806451612903
2		0.0967741935483871
3		0.16129032258064516
4		0.29032258064516125
5		0.3548387096774193
8		0.48387096774193544
24		0.5483870967741935
191		0.5483870967741934
334		0.5483870967741935
349		0.5483870967741935
603		0.5483870967741935
706		0.5483870967741935
762		0.5483870967741934
1412		0.5483870967741934
1455		0.5483870967741934
1465		0.5483870967741935
1526		0.5483870967741935
2240		0.5483870967741935
2768		0.5483870967741935
3218		0.5483870967741935
5684		0.5483870967741935
6372		0.5483870967741935
13716		0.6129032258064515
16781		0.6129032258064515
18168		0.6129032258064515
18608		0.6129032258064515
19681		0.6129032258064515
