0		1.0
1		0.9999999999999998
2		0.9999999999999998
3		0.9999999999999998
4		0.9999999999999998
5		0.9999999999999998
8		0.9999999999999996
24		0.9999999999999996
191		0.9999999999999997
334		0.9999999999999997
349		0.9999999999999997
603		0.9999999999999997
706		0.9999999999999997
762		0.9999999999999997
1412		0.9999999999999998
1455		0.9999999999999998
1465		0.9999999999999996
1526		0.9999999999999996
2240		0.9999999999999996
2768		0.9999999999999996
3218		0.9999999999999996
5684		0.9999999999999996
6372		0.9999999999999996
13716		0.9999999999999996
16781		0.9999999999999996
18168		0.9999999999999996
18608		0.9999999999999996
19681		0.9999999999999996
