0		-1.387096774193548
1		-1.064516129032258
2		-0.870967741935484
4		-0.29032258064516137
9		-0.0967741935483871
24		0.16129032258064516
33		0.16129032258064516
40		0.16129032258064516
41		0.16129032258064516
47		0.3548387096774193
67		0.3548387096774193
71		0.3548387096774193
76		0.3548387096774193
90		0.3548387096774193
97		0.3548387096774193
103		0.3548387096774194
112		0.3548387096774194
132		0.3548387096774193
157		0.3548387096774193
269		0.3548387096774193
356		0.3548387096774194
374		0.3548387096774194
397		0.3548387096774193
403		0.3548387096774194
431		0.3548387096774193
446		0.3548387096774193
473		0.3548387096774193
481		0.3548387096774193
517		0.3548387096774193
526		0.3548387096774193
551		0.3548387096774193
894		0.3548387096774193
1484		0.3548387096774193
1837		0.3548387096774193
2086		0.3548387096774193
2906		0.3548387096774193
4619		0.3548387096774193
4939		0.3548387096774193
10842		0.3548387096774193
20418		0.3548387096774193
20736		0.3548387096774193
