0		0.36591355817240173
1		0.34705836733573253
2		0.3891249422725954
4		0.4279017800811041
9		0.38463331632134223
24		0.4058325558428446
33		0.4390495830359033
40		0.4167888378474283
41		0.47720581286457847
47		0.46243326038787724
67		0.42077858576407123
71		0.4579568685635565
76		0.4648984392467753
90		0.46834103106181535
97		0.469876055377464
103		0.49085971857280386
112		0.5022037776993388
132		0.5158631159212149
157		0.5187818353520216
269		0.5234662077685812
356		0.5269122262251758
374		0.5278057483978865
397		0.52824387353726
403		0.5286186305301271
431		0.5301536548457757
446		0.532819137219593
473		0.5355194889461573
481		0.5368508241310246
517		0.5438814385616195
526		0.5478572585199225
551		0.5619931390650215
894		0.5659729994553804
1484		0.5683677791861701
1837		0.5685628844109016
2086		0.5713956559163841
2906		0.5728475180121642
4619		0.5731979814839678
4939		0.5741965134276406
10842		0.5777995047134232
20418		0.5781149770869032
20736		0.5783072828266791
